visual_type,visual_root_id,dn_type,dn_root_id,hops,path_strength,min_edge_weight,path,edge_weights
T5c,720575940617234132,DNp31,720575940628132745,5,7.00951090182009e-08,0.004873803307223673,T5c -> LPi09 -> LPi13 -> LPi11 -> LPT48_vCal3 -> DNp31,"0.11111111,0.12233010,0.00487380,0.05639476,0.01876248"
T5c,720575940646995508,DNae002,720575940627139530,4,8.424894585726999e-05,0.060204695966285374,T5c -> LPi09 -> LPT27 -> PLP230 -> DNae002,"0.10894942,0.16666667,0.06020470,0.07706558"
T5c,720575940646995508,DNp26,720575940619432261,5,8.665590194417234e-06,0.060204695966285374,T5c -> LPi09 -> LPT27 -> PLP230 -> PLP035 -> DNp26,"0.10894942,0.16666667,0.06020470,0.06446832,0.12295544"
T5c,720575940646995508,DNae002,720575940627139530,5,7.661972605566049e-06,0.0448314190440904,T5c -> LPi09 -> LPT27 -> PLP230 -> DNpe019 -> DNae002,"0.10894942,0.16666667,0.06020470,0.04483142,0.15633423"
T5c,720575940646995508,DNae010,720575940651341558,5,1.8494416634124943e-06,0.03773584905660377,T5c -> LPi09 -> LPT27 -> PLP230 -> DNpe019 -> DNae010,"0.10894942,0.16666667,0.06020470,0.04483142,0.03773585"
T5c,720575940646995508,DNae002,720575940627139530,5,1.1454367884539067e-06,0.030752130418673584,T5c -> LPi09 -> LPT27 -> PLP230 -> DNa09 -> DNae002,"0.10894942,0.16666667,0.06020470,0.03075213,0.03407155"
T5c,720575940646995508,DNae010,720575940651341558,5,1.2876842085156593e-06,0.026396562308164517,T5c -> LPi09 -> LPT27 -> LAL158 -> LAL019 -> DNae010,"0.10894942,0.16666667,0.04033715,0.02639656,0.06660137"
T5c,720575940646995508,DNae002,720575940627139530,5,9.84699688864916e-07,0.026396562308164517,T5c -> LPi09 -> LPT27 -> LAL158 -> LAL019 -> DNae002,"0.10894942,0.16666667,0.04033715,0.02639656,0.05093046"
T5c,720575940646995508,DNp31,720575940632189900,5,3.2345673609670174e-06,0.03913305237808549,T5c -> LPi09 -> LPT27 -> DNa10 -> IB008 -> DNp31,"0.10894942,0.16666667,0.03913305,0.04255319,0.10697115"
T5c,720575940646995508,DNp31,720575940628132745,5,2.1806072096406857e-06,0.03913305237808549,T5c -> LPi09 -> LPT27 -> DNa10 -> IB008 -> DNp31,"0.10894942,0.16666667,0.03913305,0.04255319,0.07211538"
T5c,720575940646995508,DNae002,720575940620380449,5,4.2182419741410874e-06,0.031306441902468396,T5c -> LPi09 -> LPT27 -> PLP078 -> PLP230 -> DNae002,"0.10894942,0.16666667,0.03130644,0.08657070,0.08571429"
T5d,720575940623043327,DNae002,720575940620380449,5,7.471816554008574e-07,0.010991900704743873,T5d -> LPT45_dCal1 -> LPi13 -> LPT27 -> PLP230 -> DNae002,"0.11347518,0.11868390,0.01099190,0.05888538,0.08571429"
T5d,720575940623043327,DNp26,720575940619432261,4,7.316153709133395e-06,0.010991900704743873,T5d -> LPT45_dCal1 -> LPi13 -> LPT27 -> DNp26,"0.11347518,0.11868390,0.01099190,0.04942166"
T5d,720575940623043327,DNae002,720575940627139530,5,2.1132895697049835e-07,0.010991900704743873,T5d -> LPT45_dCal1 -> LPi13 -> LPT27 -> WED075 -> DNae002,"0.11347518,0.11868390,0.01099190,0.04468980,0.03194369"
T5d,720575940623043327,DNp31,720575940632189900,5,2.2683256706972264e-07,0.010991900704743873,T5d -> LPT45_dCal1 -> LPi13 -> LPT27 -> PLP020 -> DNp31,"0.11347518,0.11868390,0.01099190,0.04048370,0.03784946"
T5d,720575940623043327,DNp26,720575940619432261,5,8.835851061650938e-08,0.010991900704743873,T5d -> LPT45_dCal1 -> LPi13 -> LPT27 -> WED007 -> DNp26,"0.11347518,0.11868390,0.01099190,0.02103049,0.02838137"
T5d,720575940623043327,DNp31,720575940628132745,4,4.089288852298126e-06,0.00857263069317345,T5d -> LPT45_dCal1 -> LPi13 -> LPT48_vCal3 -> DNp31,"0.11347518,0.11868390,0.00857263,0.03541938"
T5d,720575940623043327,DNp31,720575940628132745,5,1.720117434526903e-07,0.00857263069317345,T5d -> LPT45_dCal1 -> LPi13 -> LPT48_vCal3 -> PS058 -> DNp31,"0.11347518,0.11868390,0.00857263,0.02976967,0.05004692"
T5d,720575940623043327,DNp31,720575940632189900,4,3.186133032158662e-06,0.00857263069317345,T5d -> LPT45_dCal1 -> LPi13 -> LPT48_vCal3 -> DNp31,"0.11347518,0.11868390,0.00857263,0.02759670"
T5d,720575940623043327,DNp31,720575940632189900,5,1.890487302043257e-07,0.005890396549910592,T5d -> LPT45_dCal1 -> LPi13 -> LPi11 -> LPC2 -> DNp31,"0.11347518,0.11868390,0.00589040,0.05385735,0.04424779"
T5d,720575940623043327,DNae002,720575940627139530,5,2.728049818225529e-07,0.005890396549910592,T5d -> LPT45_dCal1 -> LPi13 -> LPi11 -> LLPC2 -> DNae002,"0.11347518,0.11868390,0.00589040,0.04585153,0.07500000"
T5d,720575940610731618,DNp31,720575940632189900,5,7.93778672033296e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.14583333,0.00606739,0.05289421,0.04480980,0.03784946"
T5d,720575940610731618,DNp31,720575940628132745,5,4.322489967419058e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.14583333,0.00606739,0.05289421,0.03062540,0.03015682"
T5d,720575940610731618,DNp31,720575940632189900,3,4.0444205873139135e-05,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> DNp31,"0.14583333,0.00606739,0.04570858"
T5d,720575940610731618,DNp31,720575940628132745,5,4.512107802810971e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.14583333,0.00606739,0.02794411,0.06051250,0.03015682"
T5d,720575940610731618,DNp31,720575940632189900,5,2.3114665854249094e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.14583333,0.00606739,0.02794411,0.02469898,0.03784946"
T5d,720575940610731618,DNp31,720575940632189900,4,1.1091909703607513e-06,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP103c -> DNp31,"0.14583333,0.00606739,0.01916168,0.06542056"
T5d,720575940610731618,DNp31,720575940632189900,5,1.1464506153599499e-07,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP103c -> PLP025b -> DNp31,"0.14583333,0.00606739,0.01916168,0.03738318,0.18087855"
T5d,720575940610731618,DNp31,720575940628132745,3,1.6601551755786367e-05,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> DNp31,"0.14583333,0.00606739,0.01876248"
T5d,720575940610731618,DNp31,720575940632189900,5,3.1041452795515336e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP103a -> PLP124 -> DNp31,"0.14583333,0.00606739,0.01776447,0.05494505,0.03594203"
T5d,720575940610731618,DNp31,720575940628132745,5,2.353142389337453e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP103a -> PLP124 -> DNp31,"0.14583333,0.00606739,0.01776447,0.05494505,0.02724638"
T5d,720575940630834191,DNp31,720575940632189900,5,8.710990405358145e-07,0.0378494623655914,T5d -> LPi11 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.17142857,0.05664264,0.05289421,0.04480980,0.03784946"
T5d,720575940630834191,DNp31,720575940628132745,5,4.743534937389304e-07,0.030156815440289506,T5d -> LPi11 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.17142857,0.05664264,0.05289421,0.03062540,0.03015682"
T5d,720575940630834191,DNp31,720575940632189900,3,0.0004438379383648475,0.04570858283433134,T5d -> LPi11 -> LPT48_vCal3 -> DNp31,"0.17142857,0.05664264,0.04570858"
T5d,720575940630834191,DNp31,720575940628132745,5,4.951623061066486e-07,0.027944111776447105,T5d -> LPi11 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.17142857,0.05664264,0.02794411,0.06051250,0.03015682"
T5d,720575940630834191,DNp31,720575940632189900,5,2.536621851575491e-07,0.02469898116702686,T5d -> LPi11 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.17142857,0.05664264,0.02794411,0.02469898,0.03784946"
T5d,720575940630834191,DNp31,720575940632189900,4,1.2172350103300718e-05,0.019161676646706587,T5d -> LPi11 -> LPT48_vCal3 -> PLP103c -> DNp31,"0.17142857,0.05664264,0.01916168,0.06542056"
T5d,720575940630834191,DNp31,720575940632189900,5,1.2581240416848288e-06,0.019161676646706587,T5d -> LPi11 -> LPT48_vCal3 -> PLP103c -> PLP025b -> DNp31,"0.17142857,0.05664264,0.01916168,0.03738318,0.18087855"
T5d,720575940630834191,DNp31,720575940628132745,3,0.00018218675199255748,0.0187624750499002,T5d -> LPi11 -> LPT48_vCal3 -> DNp31,"0.17142857,0.05664264,0.01876248"
T5d,720575940630834191,DNp31,720575940632189900,5,3.40651376759049e-07,0.017764471057884233,T5d -> LPi11 -> LPT48_vCal3 -> PLP103a -> PLP124 -> DNp31,"0.17142857,0.05664264,0.01776447,0.05494505,0.03594203"
T5d,720575940630834191,DNp31,720575940628132745,5,2.5823572109153716e-07,0.017764471057884233,T5d -> LPi11 -> LPT48_vCal3 -> PLP103a -> PLP124 -> DNp31,"0.17142857,0.05664264,0.01776447,0.05494505,0.02724638"
T5d,720575940617387035,DNp31,720575940632189900,5,6.985737434548182e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.12834225,0.00606739,0.05289421,0.04480980,0.03784946"
T5d,720575940617387035,DNp31,720575940628132745,5,3.8040553418386216e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.12834225,0.00606739,0.05289421,0.03062540,0.03015682"
T5d,720575940617387035,DNp31,720575940632189900,3,3.559337293037149e-05,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> DNp31,"0.12834225,0.00606739,0.04570858"
T5d,720575940617387035,DNp31,720575940628132745,5,3.9709306255448726e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.12834225,0.00606739,0.02794411,0.06051250,0.03015682"
T5d,720575940617387035,DNp31,720575940632189900,5,2.0342318612753974e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.12834225,0.00606739,0.02794411,0.02469898,0.03784946"
T5d,720575940617387035,DNp31,720575940632189900,4,9.761558425176362e-07,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP103c -> DNp31,"0.12834225,0.00606739,0.01916168,0.06542056"
T5d,720575940617387035,DNp31,720575940632189900,5,1.0089466072533707e-07,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP103c -> PLP025b -> DNp31,"0.12834225,0.00606739,0.01916168,0.03738318,0.18087855"
T5d,720575940617387035,DNp31,720575940628132745,3,1.4610380154824978e-05,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> DNp31,"0.12834225,0.00606739,0.01876248"
T5d,720575940617387035,DNp31,720575940632189900,5,2.7318375569468046e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP103a -> PLP124 -> DNp31,"0.12834225,0.00606739,0.01776447,0.05494505,0.03594203"
T5d,720575940617387035,DNp31,720575940628132745,5,2.0709091157499973e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP103a -> PLP124 -> DNp31,"0.12834225,0.00606739,0.01776447,0.05494505,0.02724638"
T5d,720575940623784955,DNp31,720575940632189900,5,7.720643618560935e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.14184397,0.00606739,0.05289421,0.04480980,0.03784946"
T5d,720575940623784955,DNp31,720575940628132745,5,4.204245561015498e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.14184397,0.00606739,0.05289421,0.03062540,0.03015682"
T5d,720575940623784955,DNp31,720575940632189900,3,3.9337829420682444e-05,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> DNp31,"0.14184397,0.00606739,0.04570858"
T5d,720575940623784955,DNp31,720575940628132745,5,4.388676282369334e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.14184397,0.00606739,0.02794411,0.06051250,0.03015682"
T5d,720575940623784955,DNp31,720575940632189900,5,2.248234976705079e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.14184397,0.00606739,0.02794411,0.02469898,0.03784946"
T5d,720575940623784955,DNp31,720575940632189900,4,1.0788483602293024e-06,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP103c -> DNp31,"0.14184397,0.00606739,0.01916168,0.06542056"
T5d,720575940623784955,DNp31,720575940632189900,5,1.1150887444230518e-07,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP103c -> PLP025b -> DNp31,"0.14184397,0.00606739,0.01916168,0.03738318,0.18087855"
T5d,720575940623784955,DNp31,720575940628132745,3,1.6147405963074887e-05,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> DNp31,"0.14184397,0.00606739,0.01876248"
T5d,720575940623784955,DNp31,720575940632189900,5,3.019229451235535e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP103a -> PLP124 -> DNp31,"0.14184397,0.00606739,0.01776447,0.05494505,0.03594203"
T5d,720575940623784955,DNp31,720575940628132745,5,2.2887707130333895e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP103a -> PLP124 -> DNp31,"0.14184397,0.00606739,0.01776447,0.05494505,0.02724638"
T5d,720575940622282506,DNp31,720575940632189900,5,6.256383621937308e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.11494253,0.00606739,0.05289421,0.04480980,0.03784946"
T5d,720575940622282506,DNp31,720575940628132745,5,3.4068886442711784e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.11494253,0.00606739,0.05289421,0.03062540,0.03015682"
T5d,720575940622282506,DNp31,720575940632189900,3,3.1877206599518526e-05,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> DNp31,"0.11494253,0.00606739,0.04570858"
T5d,720575940622282506,DNp31,720575940628132745,5,3.556341125368254e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.11494253,0.00606739,0.02794411,0.06051250,0.03015682"
T5d,720575940622282506,DNp31,720575940632189900,5,1.821845584571357e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.11494253,0.00606739,0.02794411,0.02469898,0.03784946"
T5d,720575940622282506,DNp31,720575940632189900,4,8.742391884616759e-07,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP103c -> DNp31,"0.11494253,0.00606739,0.01916168,0.06542056"
T5d,720575940622282506,DNp31,720575940632189900,5,9.036063963428176e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP103c -> PLP025b -> DNp31,"0.11494253,0.00606739,0.01916168,0.03738318,0.18087855"
T5d,720575940622282506,DNp31,720575940628132745,3,1.3084966901112407e-05,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> DNp31,"0.11494253,0.00606739,0.01876248"
T5d,720575940622282506,DNp31,720575940632189900,5,2.4466169691046572e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP103a -> PLP124 -> DNp31,"0.11494253,0.00606739,0.01776447,0.05494505,0.03594203"
T5d,720575940622282506,DNp31,720575940628132745,5,1.8546935088374014e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP103a -> PLP124 -> DNp31,"0.11494253,0.00606739,0.01776447,0.05494505,0.02724638"
T5d,720575940629720311,DNp31,720575940632189900,5,8.164580626628187e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.15000000,0.00606739,0.05289421,0.04480980,0.03784946"
T5d,720575940629720311,DNp31,720575940628132745,5,4.4459896807738886e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.15000000,0.00606739,0.05289421,0.03062540,0.03015682"
T5d,720575940629720311,DNp31,720575940632189900,3,4.159975461237167e-05,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> DNp31,"0.15000000,0.00606739,0.04570858"
T5d,720575940629720311,DNp31,720575940628132745,5,4.64102516860557e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.15000000,0.00606739,0.02794411,0.06051250,0.03015682"
T5d,720575940629720311,DNp31,720575940632189900,5,2.3775084878656207e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP248 -> PLP020 -> DNp31,"0.15000000,0.00606739,0.02794411,0.02469898,0.03784946"
T5d,720575940629720311,DNp31,720575940632189900,4,1.1408821409424872e-06,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP103c -> DNp31,"0.15000000,0.00606739,0.01916168,0.06542056"
T5d,720575940629720311,DNp31,720575940632189900,5,1.1792063472273769e-07,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP103c -> PLP025b -> DNp31,"0.15000000,0.00606739,0.01916168,0.03738318,0.18087855"
T5d,720575940629720311,DNp31,720575940628132745,3,1.7075881805951692e-05,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> DNp31,"0.15000000,0.00606739,0.01876248"
T5d,720575940629720311,DNp31,720575940632189900,5,3.192835144681578e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP103a -> PLP124 -> DNp31,"0.15000000,0.00606739,0.01776447,0.05494505,0.03594203"
T5d,720575940629720311,DNp31,720575940628132745,5,2.420375029032809e-08,0.0060673877906253885,T5d -> LPi13 -> LPT48_vCal3 -> PLP103a -> PLP124 -> DNp31,"0.15000000,0.00606739,0.01776447,0.05494505,0.02724638"
T5d,720575940625044068,DNae002,720575940627139530,3,0.0005799637254995997,0.060204695966285374,T5d -> LPT27 -> PLP230 -> DNae002,"0.12500000,0.06020470,0.07706558"
T5d,720575940625044068,DNp26,720575940619432261,5,1.809536540956831e-06,0.028381374722838137,T5d -> LPT27 -> PLP230 -> PLP035 -> WED007 -> DNp26,"0.12500000,0.06020470,0.06446832,0.13141568,0.02838137"
T5d,720575940625044068,DNp26,720575940619432261,4,5.965330392764007e-05,0.060204695966285374,T5d -> LPT27 -> PLP230 -> PLP035 -> DNp26,"0.12500000,0.06020470,0.06446832,0.12295544"
T5d,720575940625044068,DNae002,720575940627139530,5,8.653629943954383e-07,0.03194369247428262,T5d -> LPT27 -> PLP230 -> PLP035 -> WED075 -> DNae002,"0.12500000,0.06020470,0.06446832,0.05583756,0.03194369"
T5d,720575940625044068,DNp26,720575940619432261,5,7.519850624676246e-07,0.030456852791878174,T5d -> LPT27 -> PLP230 -> PLP035 -> CB1827 -> DNp26,"0.12500000,0.06020470,0.06446832,0.03045685,0.05089059"
T5d,720575940625044068,DNae002,720575940627139530,4,5.2744472132959134e-05,0.0448314190440904,T5d -> LPT27 -> PLP230 -> DNpe019 -> DNae002,"0.12500000,0.06020470,0.04483142,0.15633423"
T5d,720575940625044068,DNa16,720575940632962786,5,2.164492444327762e-06,0.0448314190440904,T5d -> LPT27 -> PLP230 -> DNpe019 -> DNa04 -> DNa16,"0.12500000,0.06020470,0.04483142,0.04851752,0.13223140"
T5d,720575940625044068,DNae010,720575940651341558,5,1.9250994311204313e-06,0.0448314190440904,T5d -> LPT27 -> PLP230 -> DNpe019 -> PS112 -> DNae010,"0.12500000,0.06020470,0.04483142,0.04851752,0.11760660"
T5d,720575940625044068,DNp18,720575940618440000,5,1.0638707382507648e-06,0.0448314190440904,T5d -> LPT27 -> PLP230 -> DNpe019 -> PS112 -> DNp18,"0.12500000,0.06020470,0.04483142,0.04851752,0.06499312"
T5d,720575940625044068,DNae010,720575940651341558,4,1.2731424307955652e-05,0.03773584905660377,T5d -> LPT27 -> PLP230 -> DNpe019 -> DNae010,"0.12500000,0.06020470,0.04483142,0.03773585"
T5d,720575940609946066,DNa02,720575940629327659,5,6.031540280222257e-07,0.03593140078070007,T5d -> LPi11 -> Tlp14 -> LPi15 -> HSS -> DNa02,"0.19230769,0.05676856,0.03815580,0.03593140,0.04029851"
T5d,720575940609946066,DNp18,720575940618440000,5,4.2444172342304776e-07,0.028358208955223882,T5d -> LPi11 -> Tlp14 -> LPi15 -> HSS -> DNp18,"0.19230769,0.05676856,0.03815580,0.03593140,0.02835821"
T5d,720575940609946066,DNg41,720575940636329579,5,4.1327220438559914e-07,0.027611940298507463,T5d -> LPi11 -> Tlp14 -> LPi15 -> HSS -> DNg41,"0.19230769,0.05676856,0.03815580,0.03593140,0.02761194"
T5d,720575940609946066,DNp15,720575940616293855,5,1.0807964247642122e-06,0.028956293594419914,T5d -> LPi11 -> Tlp14 -> LPi15 -> HSE -> DNp15,"0.19230769,0.05676856,0.03815580,0.02895629,0.08960573"
T5d,720575940609946066,DNp15,720575940616293855,5,1.4187558686573595e-06,0.020189415754783387,T5d -> LPi11 -> Tlp14 -> LPi15 -> HSN -> DNp15,"0.19230769,0.05676856,0.03815580,0.02018942,0.16870144"
T5d,720575940609946066,DNa02,720575940629327659,5,2.706836854675225e-07,0.020189415754783387,T5d -> LPi11 -> Tlp14 -> LPi15 -> HSN -> DNa02,"0.19230769,0.05676856,0.03815580,0.02018942,0.03218646"
T5d,720575940609946066,DNp26,720575940619432261,5,6.020751668692283e-07,0.01711780892045818,T5d -> LPi11 -> Tlp14 -> LPi15 -> LPT26 -> DNp26,"0.19230769,0.05676856,0.03815580,0.01711781,0.08443790"
T5d,720575940609946066,DNae002,720575940620380449,5,1.948217891526742e-06,0.04314477468839885,T5d -> LPi11 -> Tlp4 -> LPLC1 -> DNp03 -> DNae002,"0.19230769,0.05531295,0.04314477,0.06466165,0.06565064"
T5d,720575940609946066,DNa02,720575940629327659,5,5.020896100629822e-07,0.032598274209012464,T5d -> LPi11 -> Tlp4 -> LPi15 -> HSS -> DNa02,"0.19230769,0.05531295,0.03259827,0.03593140,0.04029851"
T5d,720575940609946066,DNp18,720575940618440000,5,3.5332231819246895e-07,0.028358208955223882,T5d -> LPi11 -> Tlp4 -> LPi15 -> HSS -> DNp18,"0.19230769,0.05531295,0.03259827,0.03593140,0.02835821"
T5d,720575940627563087,DNae002,720575940620380449,4,7.032628522162517e-06,0.010991900704743873,T5d -> LPi13 -> LPT27 -> PLP230 -> DNae002,"0.12676056,0.01099190,0.05888538,0.08571429"
T5d,720575940627563087,DNp26,720575940627732361,5,4.499241193566296e-07,0.010991900704743873,T5d -> LPi13 -> LPT27 -> PLP230 -> PLP035 -> DNp26,"0.12676056,0.01099190,0.05888538,0.07058824,0.07768595"
T5d,720575940627563087,DNae002,720575940620380449,5,3.778479290526673e-07,0.010991900704743873,T5d -> LPi13 -> LPT27 -> PLP230 -> DNpe019 -> DNae002,"0.12676056,0.01099190,0.05888538,0.04436975,0.10379242"
T5d,720575940627563087,DNae002,720575940620380449,5,5.149562731037753e-07,0.010991900704743873,T5d -> LPi13 -> LPT27 -> PLP230 -> DNp51 -> DNae002,"0.12676056,0.01099190,0.05888538,0.03563025,0.17615176"
T5d,720575940627563087,DNae002,720575940627139530,5,4.853594354474167e-07,0.010991900704743873,T5d -> LPi13 -> LPT27 -> PLP078 -> PLP230 -> DNae002,"0.12676056,0.01099190,0.05152471,0.08772644,0.07706558"
T5d,720575940627563087,DNae010,720575940630868281,5,2.2615708212962914e-07,0.010991900704743873,T5d -> LPi13 -> LPT27 -> PLP078 -> PLP178 -> DNae010,"0.12676056,0.01099190,0.05152471,0.06289436,0.05008711"
T5d,720575940627563087,DNp31,720575940628132745,5,1.2479072098896826e-07,0.010991900704743873,T5d -> LPi13 -> LPT27 -> PLP078 ->  -> DNp31,"0.12676056,0.01099190,0.05152471,0.03684103,0.04718218"
T5d,720575940627563087,DNp26,720575940619432261,3,6.886115427950798e-05,0.010991900704743873,T5d -> LPi13 -> LPT27 -> DNp26,"0.12676056,0.01099190,0.04942166"
T5d,720575940627563087,DNa16,720575940632962786,5,2.1797360440435668e-07,0.010991900704743873,T5d -> LPi13 -> LPT27 -> WED075 -> PS013 -> DNa16,"0.12676056,0.01099190,0.04468980,0.03356795,0.10428305"
T5d,720575940627563087,DNa02,720575940629327659,5,1.6270172614468054e-07,0.010991900704743873,T5d -> LPi13 -> LPT27 -> WED075 -> PS013 -> DNa02,"0.12676056,0.01099190,0.04468980,0.03356795,0.07783985"
T5d,720575940626216581,DNae002,720575940620380449,3,0.0014793864897204394,0.058885383806519455,T5d -> LPT27 -> PLP230 -> DNae002,"0.29310345,0.05888538,0.08571429"
T5d,720575940626216581,DNp26,720575940627732361,4,9.464621392669412e-05,0.058885383806519455,T5d -> LPT27 -> PLP230 -> PLP035 -> DNp26,"0.29310345,0.05888538,0.07058824,0.07768595"
T5d,720575940626216581,DNae002,720575940620380449,5,1.4950120930010186e-06,0.027496382054992764,T5d -> LPT27 -> PLP230 -> PLP035 -> WED075 -> DNae002,"0.29310345,0.05888538,0.07058824,0.04462810,0.02749638"
T5d,720575940626216581,DNp26,720575940627732361,5,4.403678009089241e-06,0.03691460055096419,T5d -> LPT27 -> PLP230 -> PLP035 -> CB2192 -> DNp26,"0.29310345,0.05888538,0.07058824,0.03691460,0.09791667"
T5d,720575940626216581,DNp26,720575940627732361,5,1.7064870256486156e-06,0.03140495867768595,T5d -> LPT27 -> PLP230 -> PLP035 -> CB1827 -> DNp26,"0.29310345,0.05888538,0.07058824,0.03140496,0.04460094"
T5d,720575940626216581,DNa16,720575940632962786,5,2.2156927358443303e-06,0.045042016806722686,T5d -> LPT27 -> PLP230 -> DNb01 -> DNa03 -> DNa16,"0.29310345,0.05888538,0.04504202,0.05134741,0.05550661"
T5d,720575940626216581,DNa02,720575940629327659,5,2.173489064685391e-06,0.045042016806722686,T5d -> LPT27 -> PLP230 -> DNb01 -> DNa03 -> DNa02,"0.29310345,0.05888538,0.04504202,0.05134741,0.05444934"
T5d,720575940626216581,DNa16,720575940632962786,5,4.880658659225757e-06,0.045042016806722686,T5d -> LPT27 -> PLP230 -> DNb01 -> PS029 -> DNa16,"0.29310345,0.05888538,0.04504202,0.04624909,0.13574661"
T5d,720575940626216581,DNp31,720575940632189900,5,7.77446650993205e-06,0.037144938091769844,T5d -> LPT27 -> PLP230 -> DNb01 -> CB1766 -> DNp31,"0.29310345,0.05888538,0.04504202,0.03714494,0.26923077"
T5d,720575940626216581,DNa16,720575940632962786,5,2.019865096214767e-06,0.029497450837581936,T5d -> LPT27 -> PLP230 -> DNb01 -> PS018a -> DNa16,"0.29310345,0.05888538,0.04504202,0.02949745,0.08808290"
T5d,720575940626333954,DNae002,720575940627139530,3,0.0007111963933133778,0.060204695966285374,T5d -> LPT27 -> PLP230 -> DNae002,"0.15328467,0.06020470,0.07706558"
