visual_type,visual_root_id,dn_type,dn_root_id,hops,bottleneck,total_synapses,path
T5c,720575940640414416,DNae003,720575940622204186,4,27,409,T5c -> LPi09 -> LPT27 -> PLP230 -> DNae003
T5c,720575940640414416,DNp51,720575940636651376,4,27,401,T5c -> LPi09 -> LPT27 -> PLP230 -> DNp51
T5c,720575940640414416,DNae002,720575940627139530,5,27,920,T5c -> LPi09 -> LPT27 -> PLP078 -> PLP230 -> DNae002
T5c,720575940640414416,DNae003,720575940634253281,5,27,836,T5c -> LPi09 -> LPT27 -> PLP078 -> PLP230 -> DNae003
T5c,720575940616905145,DNae002,720575940627139530,4,24,450,T5c -> LPi09 -> LPT27 -> PLP230 -> DNae002
T5c,720575940616905145,DNp26,720575940619432261,5,24,634,T5c -> LPi09 -> LPT27 -> PLP230 -> PLP035 -> DNp26
T5c,720575940616905145,DNbe001,720575940632868051,5,24,604,T5c -> LPi09 -> LPT27 -> PLP230 -> PLP035 -> DNbe001
T5c,720575940616905145,DNae003,720575940634253281,4,24,366,T5c -> LPi09 -> LPT27 -> PLP230 -> DNae003
T5c,720575940616905145,DNpe019,720575940627620593,4,24,363,T5c -> LPi09 -> LPT27 -> PLP230 -> DNpe019
T5c,720575940616905145,DNb01,720575940625878160,4,24,335,T5c -> LPi09 -> LPT27 -> PLP230 -> DNb01
T5c,720575940616905145,DNa09,720575940634140883,4,24,325,T5c -> LPi09 -> LPT27 -> PLP230 -> DNa09
T5c,720575940616905145,DNae010,720575940651341558,5,24,320,T5c -> LPi09 -> LPT27 -> LAL158 -> LAL019 -> DNae010
T5c,720575940616905145,DNa03,720575940620918789,5,24,314,T5c -> LPi09 -> LPT27 -> LAL158 -> LAL019 -> DNa03
T5c,720575940616905145,DNae002,720575940627139530,5,24,304,T5c -> LPi09 -> LPT27 -> LAL158 -> LAL019 -> DNae002
T5c,720575940640806133,DNa10,720575940623468691,5,23,705,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> PLP248 -> DNa10
T5c,720575940640806133,DNp31,720575940632189900,4,23,562,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> DNp31
T5c,720575940640806133,DNa10,720575940627946261,5,23,587,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> PLP248 -> DNa10
T5c,720575940640806133,DNp31,720575940632189900,5,21,450,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> PLP103c -> DNp31
T5c,720575940640806133,DNp31,720575940628132745,4,23,427,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> DNp31
T5c,720575940640806133,DNp31,720575940632189900,5,23,595,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> PS058 -> DNp31
T5c,720575940640806133,DNae002,720575940627139530,5,23,619,T5c -> LPi09 -> LPi13 -> LPT27 -> PLP230 -> DNae002
T5c,720575940640806133,DNae003,720575940634253281,5,23,535,T5c -> LPi09 -> LPi13 -> LPT27 -> PLP230 -> DNae003
T5c,720575940640806133,DNpe019,720575940627620593,5,23,532,T5c -> LPi09 -> LPi13 -> LPT27 -> PLP230 -> DNpe019
T5c,720575940640806133,DNb01,720575940625878160,5,23,504,T5c -> LPi09 -> LPi13 -> LPT27 -> PLP230 -> DNb01
T5c,720575940628933675,DNae002,720575940620380449,4,20,432,T5c -> LPi09 -> LPT27 -> PLP230 -> DNae002
T5c,720575940628933675,DNbe001,720575940632539788,5,20,564,T5c -> LPi09 -> LPT27 -> PLP230 -> PLP035 -> DNbe001
T5c,720575940628933675,DNp26,720575940627732361,5,20,528,T5c -> LPi09 -> LPT27 -> PLP230 -> PLP035 -> DNp26
T5c,720575940628933675,DNb01,720575940630758418,4,20,311,T5c -> LPi09 -> LPT27 -> PLP230 -> DNb01
T5c,720575940628933675,DNpe019,720575940636592302,4,20,309,T5c -> LPi09 -> LPT27 -> PLP230 -> DNpe019
T5c,720575940628933675,DNa09,720575940620711334,4,20,291,T5c -> LPi09 -> LPT27 -> PLP230 -> DNa09
T5c,720575940628933675,DNae003,720575940622204186,4,20,291,T5c -> LPi09 -> LPT27 -> PLP230 -> DNae003
T5c,720575940628933675,DNp51,720575940636651376,4,20,283,T5c -> LPi09 -> LPT27 -> PLP230 -> DNp51
T5c,720575940628933675,DNae002,720575940627139530,5,20,802,T5c -> LPi09 -> LPT27 -> PLP078 -> PLP230 -> DNae002
T5c,720575940628933675,DNae003,720575940634253281,5,20,718,T5c -> LPi09 -> LPT27 -> PLP078 -> PLP230 -> DNae003
T5c,720575940629713719,DNae002,720575940627139530,4,44,485,T5c -> LPi09 -> LPT27 -> PLP230 -> DNae002
T5c,720575940629713719,DNp26,720575940619432261,5,44,669,T5c -> LPi09 -> LPT27 -> PLP230 -> PLP035 -> DNp26
T5c,720575940629713719,DNbe001,720575940632868051,5,44,639,T5c -> LPi09 -> LPT27 -> PLP230 -> PLP035 -> DNbe001
T5c,720575940629713719,DNae003,720575940634253281,4,44,401,T5c -> LPi09 -> LPT27 -> PLP230 -> DNae003
T5c,720575940629713719,DNpe019,720575940627620593,4,44,398,T5c -> LPi09 -> LPT27 -> PLP230 -> DNpe019
T5c,720575940629713719,DNb01,720575940625878160,4,44,370,T5c -> LPi09 -> LPT27 -> PLP230 -> DNb01
T5c,720575940629713719,DNa09,720575940634140883,4,44,360,T5c -> LPi09 -> LPT27 -> PLP230 -> DNa09
T5c,720575940629713719,DNae010,720575940651341558,5,43,355,T5c -> LPi09 -> LPT27 -> LAL158 -> LAL019 -> DNae010
T5c,720575940629713719,DNa03,720575940620918789,5,43,349,T5c -> LPi09 -> LPT27 -> LAL158 -> LAL019 -> DNa03
T5c,720575940629713719,DNae002,720575940627139530,5,43,339,T5c -> LPi09 -> LPT27 -> LAL158 -> LAL019 -> DNae002
T5c,720575940631219364,DNbe001,720575940632539788,5,9,198,T5c -> Tlp14 -> TmY14 -> Li21 -> LCe07 -> DNbe001
T5c,720575940631219364,DNbe001,720575940632868051,5,9,149,T5c -> Tlp14 -> TmY14 -> Li21 -> LCe07 -> DNbe001
T5c,720575940631219364,DNbe001,720575940632539788,5,9,102,T5c -> Tlp14 -> TmY14 -> Li21 -> LC22 -> DNbe001
T5c,720575940631219364,DNbe001,720575940632539788,5,9,129,T5c -> Tlp14 -> TmY14 -> Li21 -> LCe07 -> DNbe001
T5c,720575940631219364,DNp31,720575940628132745,5,9,122,T5c -> Tlp14 -> TmY14 -> Li21 -> LCe07 -> DNp31
T5c,720575940631219364,DNa10,720575940627946261,4,16,469,T5c -> LPC2 -> LPLC4 -> PLP213 -> DNa10
T5c,720575940631219364,DNa10,720575940623468691,4,16,329,T5c -> LPC2 -> LPLC4 -> PLP213 -> DNa10
T5c,720575940631219364,DNa10,720575940627946261,5,16,434,T5c -> LPC2 -> LPLC4 -> PLP213 -> IB018 -> DNa10
T5c,720575940631219364,DNa10,720575940627946261,5,16,328,T5c -> LPC2 -> LPLC4 -> PLP213 -> PS200 -> DNa10
T5c,720575940631219364,DNa10,720575940623468691,5,16,323,T5c -> LPC2 -> LPLC4 -> PLP213 -> PS200 -> DNa10
T5c,720575940636074853,DNa10,720575940623468691,5,13,695,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> PLP248 -> DNa10
T5c,720575940636074853,DNp31,720575940632189900,4,13,552,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> DNp31
T5c,720575940636074853,DNa10,720575940627946261,5,13,577,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> PLP248 -> DNa10
T5c,720575940636074853,DNp31,720575940632189900,5,13,440,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> PLP103c -> DNp31
T5c,720575940636074853,DNp31,720575940628132745,4,13,417,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> DNp31
T5c,720575940636074853,DNp31,720575940632189900,5,13,585,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> PS058 -> DNp31
T5c,720575940636074853,DNae002,720575940627139530,5,13,609,T5c -> LPi09 -> LPi13 -> LPT27 -> PLP230 -> DNae002
T5c,720575940636074853,DNae003,720575940634253281,5,13,525,T5c -> LPi09 -> LPi13 -> LPT27 -> PLP230 -> DNae003
T5c,720575940636074853,DNpe019,720575940627620593,5,13,522,T5c -> LPi09 -> LPi13 -> LPT27 -> PLP230 -> DNpe019
T5c,720575940636074853,DNb01,720575940625878160,5,13,494,T5c -> LPi09 -> LPi13 -> LPT27 -> PLP230 -> DNb01
T5c,720575940639040846,DNae002,720575940627139530,4,24,420,T5c -> LPi09 -> LPT27 -> PLP230 -> DNae002
T5c,720575940639040846,DNp26,720575940619432261,5,24,604,T5c -> LPi09 -> LPT27 -> PLP230 -> PLP035 -> DNp26
T5c,720575940639040846,DNbe001,720575940632868051,5,24,574,T5c -> LPi09 -> LPT27 -> PLP230 -> PLP035 -> DNbe001
T5c,720575940639040846,DNae003,720575940634253281,4,24,336,T5c -> LPi09 -> LPT27 -> PLP230 -> DNae003
T5c,720575940639040846,DNpe019,720575940627620593,4,24,333,T5c -> LPi09 -> LPT27 -> PLP230 -> DNpe019
T5c,720575940639040846,DNb01,720575940625878160,4,24,305,T5c -> LPi09 -> LPT27 -> PLP230 -> DNb01
T5c,720575940639040846,DNa09,720575940634140883,4,24,295,T5c -> LPi09 -> LPT27 -> PLP230 -> DNa09
T5c,720575940639040846,DNae010,720575940651341558,5,24,290,T5c -> LPi09 -> LPT27 -> LAL158 -> LAL019 -> DNae010
T5c,720575940639040846,DNa03,720575940620918789,5,24,284,T5c -> LPi09 -> LPT27 -> LAL158 -> LAL019 -> DNa03
T5c,720575940639040846,DNae002,720575940627139530,5,24,274,T5c -> LPi09 -> LPT27 -> LAL158 -> LAL019 -> DNae002
T5c,720575940621798945,DNae002,720575940620380449,5,23,788,T5c -> LPC2 -> LLPC2 -> LPT42_Nod4 -> PLP230 -> DNae002
T5c,720575940621798945,DNb01,720575940630758418,5,23,667,T5c -> LPC2 -> LLPC2 -> LPT42_Nod4 -> PLP230 -> DNb01
T5c,720575940621798945,DNpe019,720575940636592302,5,23,665,T5c -> LPC2 -> LLPC2 -> LPT42_Nod4 -> PLP230 -> DNpe019
T5c,720575940621798945,DNa09,720575940620711334,5,23,647,T5c -> LPC2 -> LLPC2 -> LPT42_Nod4 -> PLP230 -> DNa09
T5c,720575940621798945,DNae003,720575940622204186,5,23,647,T5c -> LPC2 -> LLPC2 -> LPT42_Nod4 -> PLP230 -> DNae003
T5c,720575940621798945,DNp51,720575940636651376,5,23,639,T5c -> LPC2 -> LLPC2 -> LPT42_Nod4 -> PLP230 -> DNp51
T5c,720575940621798945,DNae003,720575940634253281,5,23,462,T5c -> LPC2 -> LLPC2 -> LPT42_Nod4 -> WED075 -> DNae003
T5c,720575940621798945,DNae002,720575940627139530,5,23,393,T5c -> LPC2 -> LLPC2 -> LPT42_Nod4 -> WED075 -> DNae002
T5c,720575940621798945,DNp51,720575940612682467,5,23,367,T5c -> LPC2 -> LLPC2 -> LPT42_Nod4 -> WED075 -> DNp51
T5c,720575940621798945,DNae010,720575940651341558,5,23,360,T5c -> LPC2 -> LLPC2 -> LPT42_Nod4 -> PLP178 -> DNae010
T5c,720575940627264168,DNa10,720575940623468691,5,25,735,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> PLP248 -> DNa10
T5c,720575940627264168,DNp31,720575940632189900,4,25,592,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> DNp31
T5c,720575940627264168,DNa10,720575940627946261,5,25,617,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> PLP248 -> DNa10
T5c,720575940627264168,DNp31,720575940632189900,5,21,480,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> PLP103c -> DNp31
T5c,720575940627264168,DNp31,720575940628132745,4,25,457,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> DNp31
T5c,720575940627264168,DNp31,720575940632189900,5,25,625,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> PS058 -> DNp31
T5c,720575940627264168,DNae002,720575940627139530,5,25,649,T5c -> LPi09 -> LPi13 -> LPT27 -> PLP230 -> DNae002
T5c,720575940627264168,DNae003,720575940634253281,5,25,565,T5c -> LPi09 -> LPi13 -> LPT27 -> PLP230 -> DNae003
T5c,720575940627264168,DNpe019,720575940627620593,5,25,562,T5c -> LPi09 -> LPi13 -> LPT27 -> PLP230 -> DNpe019
T5c,720575940627264168,DNb01,720575940625878160,5,25,534,T5c -> LPi09 -> LPi13 -> LPT27 -> PLP230 -> DNb01
T5c,720575940624817191,DNae002,720575940627139530,4,31,472,T5c -> LPi09 -> LPT27 -> PLP230 -> DNae002
T5c,720575940624817191,DNp26,720575940619432261,5,31,656,T5c -> LPi09 -> LPT27 -> PLP230 -> PLP035 -> DNp26
T5c,720575940624817191,DNbe001,720575940632868051,5,31,626,T5c -> LPi09 -> LPT27 -> PLP230 -> PLP035 -> DNbe001
T5c,720575940624817191,DNae003,720575940634253281,4,31,388,T5c -> LPi09 -> LPT27 -> PLP230 -> DNae003
T5c,720575940624817191,DNpe019,720575940627620593,4,31,385,T5c -> LPi09 -> LPT27 -> PLP230 -> DNpe019
T5c,720575940624817191,DNb01,720575940625878160,4,31,357,T5c -> LPi09 -> LPT27 -> PLP230 -> DNb01
T5c,720575940624817191,DNa09,720575940634140883,4,31,347,T5c -> LPi09 -> LPT27 -> PLP230 -> DNa09
T5c,720575940624817191,DNae010,720575940651341558,5,31,342,T5c -> LPi09 -> LPT27 -> LAL158 -> LAL019 -> DNae010
T5c,720575940624817191,DNa03,720575940620918789,5,31,336,T5c -> LPi09 -> LPT27 -> LAL158 -> LAL019 -> DNa03
T5c,720575940624817191,DNae002,720575940627139530,5,31,326,T5c -> LPi09 -> LPT27 -> LAL158 -> LAL019 -> DNae002
T5c,720575940628259689,DNa10,720575940623468691,5,36,746,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> PLP248 -> DNa10
T5c,720575940628259689,DNp31,720575940632189900,4,36,603,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> DNp31
T5c,720575940628259689,DNa10,720575940627946261,5,36,628,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> PLP248 -> DNa10
T5c,720575940628259689,DNp31,720575940632189900,5,21,491,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> PLP103c -> DNp31
T5c,720575940628259689,DNp31,720575940628132745,4,36,468,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> DNp31
T5c,720575940628259689,DNp31,720575940632189900,5,36,636,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> PS058 -> DNp31
T5c,720575940628259689,DNae002,720575940627139530,5,36,660,T5c -> LPi09 -> LPi13 -> LPT27 -> PLP230 -> DNae002
T5c,720575940628259689,DNae003,720575940634253281,5,36,576,T5c -> LPi09 -> LPi13 -> LPT27 -> PLP230 -> DNae003
T5c,720575940628259689,DNpe019,720575940627620593,5,36,573,T5c -> LPi09 -> LPi13 -> LPT27 -> PLP230 -> DNpe019
T5c,720575940628259689,DNb01,720575940625878160,5,36,545,T5c -> LPi09 -> LPi13 -> LPT27 -> PLP230 -> DNb01
T5c,720575940631037015,DNae002,720575940620380449,4,27,481,T5c -> LPi09 -> LPT27 -> PLP230 -> DNae002
T5c,720575940631037015,DNbe001,720575940632539788,5,27,613,T5c -> LPi09 -> LPT27 -> PLP230 -> PLP035 -> DNbe001
T5c,720575940631037015,DNp26,720575940627732361,5,27,577,T5c -> LPi09 -> LPT27 -> PLP230 -> PLP035 -> DNp26
T5c,720575940631037015,DNb01,720575940630758418,4,27,360,T5c -> LPi09 -> LPT27 -> PLP230 -> DNb01
T5c,720575940631037015,DNpe019,720575940636592302,4,27,358,T5c -> LPi09 -> LPT27 -> PLP230 -> DNpe019
T5c,720575940631037015,DNa09,720575940620711334,4,27,340,T5c -> LPi09 -> LPT27 -> PLP230 -> DNa09
T5c,720575940631037015,DNae003,720575940622204186,4,27,340,T5c -> LPi09 -> LPT27 -> PLP230 -> DNae003
T5c,720575940631037015,DNp51,720575940636651376,4,27,332,T5c -> LPi09 -> LPT27 -> PLP230 -> DNp51
T5c,720575940631037015,DNae002,720575940627139530,5,27,851,T5c -> LPi09 -> LPT27 -> PLP078 -> PLP230 -> DNae002
T5c,720575940631037015,DNae003,720575940634253281,5,27,767,T5c -> LPi09 -> LPT27 -> PLP078 -> PLP230 -> DNae003
T5c,720575940614724502,DNp26,720575940619432261,5,17,693,T5c -> LPi09 -> LPT45_dCal1 -> LPi13 -> LPT27 -> DNp26
T5c,720575940614724502,DNa10,720575940623468691,5,17,673,T5c -> LPi09 -> LPT45_dCal1 -> LPi13 -> LPT27 -> DNa10
T5c,720575940614724502,DNp31,720575940628132745,5,17,716,T5c -> LPi09 -> LPT45_dCal1 -> LPi13 -> LPT48_vCal3 -> DNp31
T5c,720575940614724502,DNp31,720575940632189900,5,17,680,T5c -> LPi09 -> LPT45_dCal1 -> LPi13 -> LPT48_vCal3 -> DNp31
T5c,720575940614724502,DNp31,720575940632189900,5,17,712,T5c -> LPi09 -> LPT45_dCal1 -> LPi13 -> LPT48_vCal3 -> DNp31
T5c,720575940614724502,DNp31,720575940628132745,5,17,577,T5c -> LPi09 -> LPT45_dCal1 -> LPi13 -> LPT48_vCal3 -> DNp31
T5c,720575940614724502,DNa10,720575940627946261,5,17,526,T5c -> LPi09 -> LPT45_dCal1 -> LPi13 -> LPT27 -> DNa10
T5c,720575940614724502,DNp26,720575940627732361,5,17,506,T5c -> LPi09 -> LPT45_dCal1 -> LPi13 -> LPT27 -> DNp26
T5c,720575940614724502,DNp15,720575940616293855,5,17,1603,T5c -> LPi09 -> LPT45_dCal1 -> LPi14 -> H2 -> DNp15
T5c,720575940614724502,DNb03,720575940634163682,5,17,1530,T5c -> LPi09 -> LPT45_dCal1 -> LPi14 -> H2 -> DNb03
T5c,720575940618040404,DNae002,720575940620380449,4,26,496,T5c -> LPi09 -> LPT27 -> PLP230 -> DNae002
T5c,720575940618040404,DNbe001,720575940632539788,5,26,628,T5c -> LPi09 -> LPT27 -> PLP230 -> PLP035 -> DNbe001
T5c,720575940618040404,DNp26,720575940627732361,5,26,592,T5c -> LPi09 -> LPT27 -> PLP230 -> PLP035 -> DNp26
T5c,720575940618040404,DNb01,720575940630758418,4,26,375,T5c -> LPi09 -> LPT27 -> PLP230 -> DNb01
T5c,720575940618040404,DNpe019,720575940636592302,4,26,373,T5c -> LPi09 -> LPT27 -> PLP230 -> DNpe019
T5c,720575940618040404,DNa09,720575940620711334,4,26,355,T5c -> LPi09 -> LPT27 -> PLP230 -> DNa09
T5c,720575940618040404,DNae003,720575940622204186,4,26,355,T5c -> LPi09 -> LPT27 -> PLP230 -> DNae003
T5c,720575940618040404,DNp51,720575940636651376,4,26,347,T5c -> LPi09 -> LPT27 -> PLP230 -> DNp51
T5c,720575940618040404,DNae002,720575940627139530,5,26,866,T5c -> LPi09 -> LPT27 -> PLP078 -> PLP230 -> DNae002
T5c,720575940618040404,DNae003,720575940634253281,5,26,782,T5c -> LPi09 -> LPT27 -> PLP078 -> PLP230 -> DNae003
T5c,720575940637701598,DNp31,720575940632189900,5,16,1074,T5c -> LPi09 -> LPT45_dCal1 -> LPi13 -> LPT48_vCal3 -> DNp31
T5c,720575940637701598,DNp31,720575940628132745,5,16,939,T5c -> LPi09 -> LPT45_dCal1 -> LPi13 -> LPT48_vCal3 -> DNp31
T5c,720575940637701598,DNa10,720575940627946261,5,16,888,T5c -> LPi09 -> LPT45_dCal1 -> LPi13 -> LPT27 -> DNa10
T5c,720575940637701598,DNp26,720575940627732361,5,16,868,T5c -> LPi09 -> LPT45_dCal1 -> LPi13 -> LPT27 -> DNp26
T5c,720575940637701598,DNp26,720575940619432261,5,16,475,T5c -> LPi09 -> LPT45_dCal1 -> LPi13 -> LPT27 -> DNp26
T5c,720575940637701598,DNa10,720575940623468691,5,16,455,T5c -> LPi09 -> LPT45_dCal1 -> LPi13 -> LPT27 -> DNa10
T5c,720575940637701598,DNp31,720575940628132745,5,16,498,T5c -> LPi09 -> LPT45_dCal1 -> LPi13 -> LPT48_vCal3 -> DNp31
T5c,720575940637701598,DNp31,720575940632189900,5,16,462,T5c -> LPi09 -> LPT45_dCal1 -> LPi13 -> LPT48_vCal3 -> DNp31
T5c,720575940637701598,DNp31,720575940628132745,5,16,400,T5c -> LPi09 -> LPT45_dCal1 -> PLP248 -> PLP020 -> DNp31
T5c,720575940637701598,DNa10,720575940627946261,4,16,243,T5c -> LPi09 -> LPT45_dCal1 -> PLP248 -> DNa10
T5c,720575940621942908,DNp26,720575940619432261,5,29,741,T5c -> LPi09 -> LPT45_dCal1 -> LPi13 -> LPT27 -> DNp26
T5c,720575940621942908,DNa10,720575940623468691,5,29,721,T5c -> LPi09 -> LPT45_dCal1 -> LPi13 -> LPT27 -> DNa10
T5c,720575940621942908,DNp31,720575940628132745,5,29,764,T5c -> LPi09 -> LPT45_dCal1 -> LPi13 -> LPT48_vCal3 -> DNp31
T5c,720575940621942908,DNp31,720575940632189900,5,29,728,T5c -> LPi09 -> LPT45_dCal1 -> LPi13 -> LPT48_vCal3 -> DNp31
T5c,720575940621942908,DNp31,720575940632189900,5,29,760,T5c -> LPi09 -> LPT45_dCal1 -> LPi13 -> LPT48_vCal3 -> DNp31
T5c,720575940621942908,DNp31,720575940628132745,5,29,625,T5c -> LPi09 -> LPT45_dCal1 -> LPi13 -> LPT48_vCal3 -> DNp31
T5c,720575940621942908,DNa10,720575940627946261,5,29,574,T5c -> LPi09 -> LPT45_dCal1 -> LPi13 -> LPT27 -> DNa10
T5c,720575940621942908,DNp26,720575940627732361,5,29,554,T5c -> LPi09 -> LPT45_dCal1 -> LPi13 -> LPT27 -> DNp26
T5c,720575940621942908,DNp15,720575940616293855,5,29,1651,T5c -> LPi09 -> LPT45_dCal1 -> LPi14 -> H2 -> DNp15
T5c,720575940621942908,DNb03,720575940634163682,5,29,1578,T5c -> LPi09 -> LPT45_dCal1 -> LPi14 -> H2 -> DNb03
T5c,720575940620575085,DNae002,720575940620380449,4,24,478,T5c -> LPi09 -> LPT27 -> PLP230 -> DNae002
T5c,720575940620575085,DNbe001,720575940632539788,5,24,610,T5c -> LPi09 -> LPT27 -> PLP230 -> PLP035 -> DNbe001
T5c,720575940620575085,DNp26,720575940627732361,5,24,574,T5c -> LPi09 -> LPT27 -> PLP230 -> PLP035 -> DNp26
T5c,720575940620575085,DNb01,720575940630758418,4,24,357,T5c -> LPi09 -> LPT27 -> PLP230 -> DNb01
T5c,720575940620575085,DNpe019,720575940636592302,4,24,355,T5c -> LPi09 -> LPT27 -> PLP230 -> DNpe019
T5c,720575940620575085,DNa09,720575940620711334,4,24,337,T5c -> LPi09 -> LPT27 -> PLP230 -> DNa09
T5c,720575940620575085,DNae003,720575940622204186,4,24,337,T5c -> LPi09 -> LPT27 -> PLP230 -> DNae003
T5c,720575940620575085,DNp51,720575940636651376,4,24,329,T5c -> LPi09 -> LPT27 -> PLP230 -> DNp51
T5c,720575940620575085,DNae002,720575940627139530,5,24,848,T5c -> LPi09 -> LPT27 -> PLP078 -> PLP230 -> DNae002
T5c,720575940620575085,DNae003,720575940634253281,5,24,764,T5c -> LPi09 -> LPT27 -> PLP078 -> PLP230 -> DNae003
T5c,720575940614971005,DNa10,720575940623468691,5,21,704,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> PLP248 -> DNa10
T5c,720575940614971005,DNp31,720575940632189900,4,21,561,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> DNp31
T5c,720575940614971005,DNa10,720575940627946261,5,21,586,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> PLP248 -> DNa10
T5c,720575940614971005,DNp31,720575940632189900,5,21,449,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> PLP103c -> DNp31
T5c,720575940614971005,DNp31,720575940628132745,4,21,426,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> DNp31
T5c,720575940614971005,DNp31,720575940632189900,5,21,594,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> PS058 -> DNp31
T5c,720575940614971005,DNae002,720575940627139530,5,21,618,T5c -> LPi09 -> LPi13 -> LPT27 -> PLP230 -> DNae002
T5c,720575940614971005,DNae003,720575940634253281,5,21,534,T5c -> LPi09 -> LPi13 -> LPT27 -> PLP230 -> DNae003
T5c,720575940614971005,DNpe019,720575940627620593,5,21,531,T5c -> LPi09 -> LPi13 -> LPT27 -> PLP230 -> DNpe019
T5c,720575940614971005,DNb01,720575940625878160,5,21,503,T5c -> LPi09 -> LPi13 -> LPT27 -> PLP230 -> DNb01
T5c,720575940617732948,DNa10,720575940623468691,5,18,712,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> PLP248 -> DNa10
T5c,720575940617732948,DNp31,720575940632189900,4,18,569,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> DNp31
T5c,720575940617732948,DNa10,720575940627946261,5,18,594,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> PLP248 -> DNa10
T5c,720575940617732948,DNp31,720575940632189900,5,18,457,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> PLP103c -> DNp31
T5c,720575940617732948,DNp31,720575940628132745,4,18,434,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> DNp31
T5c,720575940617732948,DNp31,720575940632189900,5,18,602,T5c -> LPi09 -> LPi13 -> LPT48_vCal3 -> PS058 -> DNp31
T5c,720575940617732948,DNae002,720575940627139530,5,18,626,T5c -> LPi09 -> LPi13 -> LPT27 -> PLP230 -> DNae002
T5c,720575940617732948,DNae003,720575940634253281,5,18,542,T5c -> LPi09 -> LPi13 -> LPT27 -> PLP230 -> DNae003
T5c,720575940617732948,DNpe019,720575940627620593,5,18,539,T5c -> LPi09 -> LPi13 -> LPT27 -> PLP230 -> DNpe019
T5c,720575940617732948,DNb01,720575940625878160,5,18,511,T5c -> LPi09 -> LPi13 -> LPT27 -> PLP230 -> DNb01
T5c,720575940622362845,DNae002,720575940620380449,4,23,510,T5c -> LPi09 -> LPT27 -> PLP230 -> DNae002
T5c,720575940622362845,DNbe001,720575940632539788,5,23,642,T5c -> LPi09 -> LPT27 -> PLP230 -> PLP035 -> DNbe001
T5c,720575940622362845,DNp26,720575940627732361,5,23,606,T5c -> LPi09 -> LPT27 -> PLP230 -> PLP035 -> DNp26
T5c,720575940622362845,DNb01,720575940630758418,4,23,389,T5c -> LPi09 -> LPT27 -> PLP230 -> DNb01
T5c,720575940622362845,DNpe019,720575940636592302,4,23,387,T5c -> LPi09 -> LPT27 -> PLP230 -> DNpe019
T5c,720575940622362845,DNa09,720575940620711334,4,23,369,T5c -> LPi09 -> LPT27 -> PLP230 -> DNa09
T5c,720575940622362845,DNae003,720575940622204186,4,23,369,T5c -> LPi09 -> LPT27 -> PLP230 -> DNae003
T5c,720575940622362845,DNp51,720575940636651376,4,23,361,T5c -> LPi09 -> LPT27 -> PLP230 -> DNp51
T5c,720575940622362845,DNae002,720575940627139530,5,23,880,T5c -> LPi09 -> LPT27 -> PLP078 -> PLP230 -> DNae002
T5c,720575940622362845,DNae003,720575940634253281,5,23,796,T5c -> LPi09 -> LPT27 -> PLP078 -> PLP230 -> DNae003
T5c,720575940620441560,DNae002,720575940620380449,4,32,484,T5c -> LPi09 -> LPT27 -> PLP230 -> DNae002
T5c,720575940620441560,DNbe001,720575940632539788,5,32,616,T5c -> LPi09 -> LPT27 -> PLP230 -> PLP035 -> DNbe001
T5c,720575940620441560,DNp26,720575940627732361,5,32,580,T5c -> LPi09 -> LPT27 -> PLP230 -> PLP035 -> DNp26
T5c,720575940620441560,DNb01,720575940630758418,4,32,363,T5c -> LPi09 -> LPT27 -> PLP230 -> DNb01
